match_id,change_id,rank,candidate_direction,query_source_id,query_cycle,query_criterion,query_title,query_section_type,query_field_name,query_text,candidate_source_id,candidate_cycle,candidate_criterion,candidate_title,candidate_section_type,candidate_field_name,candidate_text,score,difflib_similarity,ngram_jaccard,token_overlap,section_match,field_match,criterion_mapping_match,match_reason,candidate_only_warning
gmatch_000871,chg_00532,1,c3_to_c4,c3__2_2__notes__item:6,3,2.2,교양교육과정,notes,items,"교양교육 운영 지원 체계는 교양교육을 지원하기 위한 기능이 갖추어져 있음을 의미하는 것으로 전담조직, 전담인력 등의 체계를 구성하는 것을 의미하는 것은 아님",c4__2_2__notes__item:4,4,2.2,교양교육과정,notes,items,"교양교육 운영 지원 체계는 교양교육을 지원하기 위한 기능이 갖추어져 있음을 의미하며, 이와 관련된 대학의 특성을 고려하여 조직, 인력 등의 체계를 구성하고 있는지를 확인함. 또한, 교양교육과정의 비교과과정(예: 공인영어성적, 한자인증, 봉사활동 등)으로 학점을 부여하지는 않지만, 교양교육과정에서 교육목표와 인재상 실현을 위해 교양교육 차원에서 제공하는 교육적 경험 등이 있는 경우에는 기술함",0.482,0.445,0.231,0.214,true,true,true,difflib=0.445;ngram=0.231;token=0.214;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000872,chg_00532,2,c3_to_c4,c3__2_2__notes__item:6,3,2.2,교양교육과정,notes,items,"교양교육 운영 지원 체계는 교양교육을 지원하기 위한 기능이 갖추어져 있음을 의미하는 것으로 전담조직, 전담인력 등의 체계를 구성하는 것을 의미하는 것은 아님",c4__2_2__report__item:4,4,2.2,교양교육과정,report,items,교양교육 운영 지원 체계,0.302,0.263,0.140,0.143,false,true,true,difflib=0.263;ngram=0.140;token=0.143;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000873,chg_00532,3,c3_to_c4,c3__2_2__notes__item:6,3,2.2,교양교육과정,notes,items,"교양교육 운영 지원 체계는 교양교육을 지원하기 위한 기능이 갖추어져 있음을 의미하는 것으로 전담조직, 전담인력 등의 체계를 구성하는 것을 의미하는 것은 아님",c4__2_2__checkpoints__item:4,4,2.2,교양교육과정,checkpoints,items,교양교육 운영 지원 체계가 마련되어 있는가,0.294,0.262,0.123,0.130,false,true,true,difflib=0.262;ngram=0.123;token=0.130;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000874,chg_00532,4,c3_to_c4,c3__2_2__notes__item:6,3,2.2,교양교육과정,notes,items,"교양교육 운영 지원 체계는 교양교육을 지원하기 위한 기능이 갖추어져 있음을 의미하는 것으로 전담조직, 전담인력 등의 체계를 구성하는 것을 의미하는 것은 아님",c4__2_2__notes__item:1,4,2.2,교양교육과정,notes,items,"교양 교과목은 학부/단과대학 단위의 이상으로 학생에게 이수를 요구하도록 해야 하며, 특정 학과/전공 소속 학생만 이수하도록 요구하는 교과목은 전공기초의 성격으로 교양과목으로 편성하는 것을 지양함",0.277,0.188,0.031,0.023,true,true,true,difflib=0.188;ngram=0.031;token=0.023;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000875,chg_00532,5,c3_to_c4,c3__2_2__notes__item:6,3,2.2,교양교육과정,notes,items,"교양교육 운영 지원 체계는 교양교육을 지원하기 위한 기능이 갖추어져 있음을 의미하는 것으로 전담조직, 전담인력 등의 체계를 구성하는 것을 의미하는 것은 아님",c4__2_6__notes__item:1,4,2.6,교수-학습 지원,notes,items,대학의 교수-학습 지원은 전체 교수 및 학생을 대상으로 실시하는 것을 의미함,0.250,0.289,0.049,0.033,true,true,false,difflib=0.289;ngram=0.049;token=0.033;same_section;same_field,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000876,chg_00533,1,c3_to_c4,c3__2_2__notes__item:7,3,2.2,교양교육과정,notes,items,"대학요람은 인쇄물이 아닌 파일(HWP, PDF 형식)로 제출해야 하고, 대학요람을 별도 제작, 발간하지 않더라도 기존 요람에 준하는 내용을 제출해야 함",c4__1_1__notes__item:4,4,1.1,교육목표 및 발전계획,notes,items,"대학요람은 인쇄물이 아닌 파일(PDF)로 제출해야 하고, 대학요람을 별도 제작·발간하지 않더라도 기존 요람에 준하는 내용을 별도로 제작하여 제출함",0.799,0.885,0.632,0.739,true,true,false,difflib=0.885;ngram=0.632;token=0.739;same_section;same_field,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000877,chg_00533,2,c3_to_c4,c3__2_2__notes__item:7,3,2.2,교양교육과정,notes,items,"대학요람은 인쇄물이 아닌 파일(HWP, PDF 형식)로 제출해야 하고, 대학요람을 별도 제작, 발간하지 않더라도 기존 요람에 준하는 내용을 제출해야 함",c4__2_2__notes__item:1,4,2.2,교양교육과정,notes,items,"교양 교과목은 학부/단과대학 단위의 이상으로 학생에게 이수를 요구하도록 해야 하며, 특정 학과/전공 소속 학생만 이수하도록 요구하는 교과목은 전공기초의 성격으로 교양과목으로 편성하는 것을 지양함",0.257,0.167,0.008,0.000,true,true,true,difflib=0.167;ngram=0.008;token=0.000;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000878,chg_00533,3,c3_to_c4,c3__2_2__notes__item:7,3,2.2,교양교육과정,notes,items,"대학요람은 인쇄물이 아닌 파일(HWP, PDF 형식)로 제출해야 하고, 대학요람을 별도 제작, 발간하지 않더라도 기존 요람에 준하는 내용을 제출해야 함",c4__2_2__notes__item:4,4,2.2,교양교육과정,notes,items,"교양교육 운영 지원 체계는 교양교육을 지원하기 위한 기능이 갖추어져 있음을 의미하며, 이와 관련된 대학의 특성을 고려하여 조직, 인력 등의 체계를 구성하고 있는지를 확인함. 또한, 교양교육과정의 비교과과정(예: 공인영어성적, 한자인증, 봉사활동 등)으로 학점을 부여하지는 않지만, 교양교육과정에서 교육목표와 인재상 실현을 위해 교양교육 차원에서 제공하는 교육적 경험 등이 있는 경우에는 기술함",0.236,0.125,0.000,0.000,true,true,true,difflib=0.125;ngram=0.000;token=0.000;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000879,chg_00533,4,c3_to_c4,c3__2_2__notes__item:7,3,2.2,교양교육과정,notes,items,"대학요람은 인쇄물이 아닌 파일(HWP, PDF 형식)로 제출해야 하고, 대학요람을 별도 제작, 발간하지 않더라도 기존 요람에 준하는 내용을 제출해야 함",c4__2_2__notes__item:3,4,2.2,교양교육과정,notes,items,"강좌 운영의 내실화를 위한 질 관리란 대규모 강좌에 수업 튜터 등 지원 인력 배치, 교수자가 다른 동일과목의 일관성 유지 등을 위한 교양 교과목 운영 정책과 현황을 의미함",0.222,0.093,0.000,0.000,true,true,true,difflib=0.093;ngram=0.000;token=0.000;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000880,chg_00533,5,c3_to_c4,c3__2_2__notes__item:7,3,2.2,교양교육과정,notes,items,"대학요람은 인쇄물이 아닌 파일(HWP, PDF 형식)로 제출해야 하고, 대학요람을 별도 제작, 발간하지 않더라도 기존 요람에 준하는 내용을 제출해야 함",c4__2_2__notes__item:2,4,2.2,교양교육과정,notes,items,"교양필수와 교양선택의 비율, 교양과목의 편성 대비 개설 비율, 교양선택의 폭 등은 학교나 학과의 특성을 반영하여 학생의 교양 교과목 선택권을 보장하고 있는지 여부를 평가함(예: 공학교육인증 등의 각종 프로그램 인증, 사범계열, 보건계열 등의 자격 취득 등 특수 상황 감안). 다만, 교양 선택필수의 경우에 영역별로 다양한 교과목을 개설하여 학생의 선택권을 보장하고, 영역별 균형있는 이수를 고려한 경우는 교양선택의 비율로 고려할 수 있음",0.210,0.067,0.000,0.000,true,true,true,difflib=0.067;ngram=0.000;token=0.000;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000881,chg_00534,1,c4_to_c3,c4__2_3__notes__item:1,4,2.3,전공교육과정,notes,items,"전공 교과과정의 편성 원칙은 전공기초, 전공필수, 전공선택 등의 편성 근거를 포함하여 기술함",c3__2_3__notes__item:1,3,2.3,전공교육과정,notes,items,전공필수와 전공선택의 비율은 학부·학과(전공)의 특성을 반영하여 평가함,0.380,0.382,0.068,0.050,true,true,true,difflib=0.382;ngram=0.068;token=0.050;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000882,chg_00534,2,c4_to_c3,c4__2_3__notes__item:1,4,2.3,전공교육과정,notes,items,"전공 교과과정의 편성 원칙은 전공기초, 전공필수, 전공선택 등의 편성 근거를 포함하여 기술함",c3__2_3__notes__item:2,3,2.3,전공교육과정,notes,items,"부·복수·다전공·기타 전공(융합, 연계, 자율전공 등) 제도의 이수 현황은 대학의 특성을 반영하여 평가함",0.340,0.333,0.014,0.038,true,true,true,difflib=0.333;ngram=0.014;token=0.038;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000883,chg_00534,3,c4_to_c3,c4__2_3__notes__item:1,4,2.3,전공교육과정,notes,items,"전공 교과과정의 편성 원칙은 전공기초, 전공필수, 전공선택 등의 편성 근거를 포함하여 기술함",c3__2_3__report__item:2,3,2.3,전공교육과정,report,items,전공 교과과정 편성 체계,0.324,0.333,0.103,0.154,false,true,true,difflib=0.333;ngram=0.103;token=0.154;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000884,chg_00534,4,c4_to_c3,c4__2_3__notes__item:1,4,2.3,전공교육과정,notes,items,"전공 교과과정의 편성 원칙은 전공기초, 전공필수, 전공선택 등의 편성 근거를 포함하여 기술함",c3__2_3__checkpoints__item:2.sub:001,3,2.3,전공교육과정,checkpoints,sub_items,전공 교과과정 편성 원칙 및 절차,0.321,0.392,0.150,0.133,false,false,true,difflib=0.392;ngram=0.150;token=0.133;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000885,chg_00534,5,c4_to_c3,c4__2_3__notes__item:1,4,2.3,전공교육과정,notes,items,"전공 교과과정의 편성 원칙은 전공기초, 전공필수, 전공선택 등의 편성 근거를 포함하여 기술함",c3__2_3__report__item:4,3,2.3,전공교육과정,report,items,전공 교과과정의 체계적 이수 지원,0.316,0.308,0.119,0.143,false,true,true,difflib=0.308;ngram=0.119;token=0.143;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000886,chg_00535,1,c4_to_c3,c4__2_3__notes__item:2,4,2.3,전공교육과정,notes,items,전공교육과정과 학부·학과(전공) 교육목표 및 인재상과의 연계성에서 계열을 고려하여 3~4개 전공에 대해 작성(학문분야 인증을 획득한 학과·학부(전공)은 전체 중에 1~2개 내에서 기술할 수 있음),c3__2_3__report__item:1,3,2.3,전공교육과정,report,items,전공교육과정(교과과정 및 비교과과정)과 학부·학과(전공) 교육목표 및 인재상과의 연계성 ※ 계열을 고려하여 3~4개 전공에 대해 작성,0.610,0.656,0.446,0.406,false,true,true,difflib=0.656;ngram=0.446;token=0.406;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000887,chg_00535,2,c4_to_c3,c4__2_3__notes__item:2,4,2.3,전공교육과정,notes,items,전공교육과정과 학부·학과(전공) 교육목표 및 인재상과의 연계성에서 계열을 고려하여 3~4개 전공에 대해 작성(학문분야 인증을 획득한 학과·학부(전공)은 전체 중에 1~2개 내에서 기술할 수 있음),c3__2_3__notes__item:1,3,2.3,전공교육과정,notes,items,전공필수와 전공선택의 비율은 학부·학과(전공)의 특성을 반영하여 평가함,0.314,0.241,0.041,0.088,true,true,true,difflib=0.241;ngram=0.041;token=0.088;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000888,chg_00535,3,c4_to_c3,c4__2_3__notes__item:2,4,2.3,전공교육과정,notes,items,전공교육과정과 학부·학과(전공) 교육목표 및 인재상과의 연계성에서 계열을 고려하여 3~4개 전공에 대해 작성(학문분야 인증을 획득한 학과·학부(전공)은 전체 중에 1~2개 내에서 기술할 수 있음),c3__2_3__notes__item:3,3,2.3,전공교육과정,notes,items,"전공 교과과정 과목유형별 운영 현황에서 실험·실습·실기 과목을 확인함에 있어 공학계열의 설계과목, 캡스톤디자인 등은 별도 확인함. 분류가 어려운 경우에는 대학이 임의로 계열을 분류하여 작성함",0.283,0.203,0.020,0.040,true,true,true,difflib=0.203;ngram=0.020;token=0.040;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000889,chg_00535,4,c4_to_c3,c4__2_3__notes__item:2,4,2.3,전공교육과정,notes,items,전공교육과정과 학부·학과(전공) 교육목표 및 인재상과의 연계성에서 계열을 고려하여 3~4개 전공에 대해 작성(학문분야 인증을 획득한 학과·학부(전공)은 전체 중에 1~2개 내에서 기술할 수 있음),c3__2_3__evidence__현지확인자료:002,3,2.3,전공교육과정,evidence,현지확인자료,전공실험・실습・실기 과목 수업자료 및 수업계획서(계열을 고려하여 3~4개),0.274,0.315,0.098,0.152,false,false,true,difflib=0.315;ngram=0.098;token=0.152;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000890,chg_00535,5,c4_to_c3,c4__2_3__notes__item:2,4,2.3,전공교육과정,notes,items,전공교육과정과 학부·학과(전공) 교육목표 및 인재상과의 연계성에서 계열을 고려하여 3~4개 전공에 대해 작성(학문분야 인증을 획득한 학과·학부(전공)은 전체 중에 1~2개 내에서 기술할 수 있음),c3__2_3__checkpoints__item:1,3,2.3,전공교육과정,checkpoints,items,학부·학과(전공)의 교육목표와 인재상에 기초하여 전공 교육과정(교과과정 및 비교과과정)을 구성하고 있는가,0.264,0.213,0.108,0.108,false,true,true,difflib=0.213;ngram=0.108;token=0.108;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000891,chg_00536,1,c4_to_c3,c4__2_3__notes__item:3,4,2.3,전공교육과정,notes,items,"전공필수와 전공선택의 비율은 학부·학과(전공)의 특성을 반영하여 학생의 전공 교과목 선택권을 보장하고 있는지 여부를 평가함(단, 공학교육인증 등의 각종 프로그램 인증, 사범계열, 보건계열 등의 자격증 취득 등 특수 상황 감안)",c3__2_3__notes__item:1,3,2.3,전공교육과정,notes,items,전공필수와 전공선택의 비율은 학부·학과(전공)의 특성을 반영하여 평가함,0.539,0.496,0.286,0.333,true,true,true,difflib=0.496;ngram=0.286;token=0.333;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000892,chg_00536,2,c4_to_c3,c4__2_3__notes__item:3,4,2.3,전공교육과정,notes,items,"전공필수와 전공선택의 비율은 학부·학과(전공)의 특성을 반영하여 학생의 전공 교과목 선택권을 보장하고 있는지 여부를 평가함(단, 공학교육인증 등의 각종 프로그램 인증, 사범계열, 보건계열 등의 자격증 취득 등 특수 상황 감안)",c3__2_2__notes__item:1,3,2.2,교양교육과정,notes,items,교양필수와 교양선택의 비율은 학교나 학과의 특성을 반영하여 평가함(예: 공학교육인증 및 각종 프로그램 인증 등 특수 상황 감안),0.506,0.615,0.264,0.333,true,true,false,difflib=0.615;ngram=0.264;token=0.333;same_section;same_field,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000893,chg_00536,3,c4_to_c3,c4__2_3__notes__item:3,4,2.3,전공교육과정,notes,items,"전공필수와 전공선택의 비율은 학부·학과(전공)의 특성을 반영하여 학생의 전공 교과목 선택권을 보장하고 있는지 여부를 평가함(단, 공학교육인증 등의 각종 프로그램 인증, 사범계열, 보건계열 등의 자격증 취득 등 특수 상황 감안)",c3__2_1__notes__item:4,3,2.1,교육과정 체계,notes,items,"졸업 이수 학점, 교양, 전공 학점 비율 등은 학교나 학과의 특성을 반영하여 평가함(예: 공학교육인증 및 각종 프로그램 인증 등 특수 상황 감안)",0.450,0.548,0.193,0.300,true,true,false,difflib=0.548;ngram=0.193;token=0.300;same_section;same_field,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000894,chg_00536,4,c4_to_c3,c4__2_3__notes__item:3,4,2.3,전공교육과정,notes,items,"전공필수와 전공선택의 비율은 학부·학과(전공)의 특성을 반영하여 학생의 전공 교과목 선택권을 보장하고 있는지 여부를 평가함(단, 공학교육인증 등의 각종 프로그램 인증, 사범계열, 보건계열 등의 자격증 취득 등 특수 상황 감안)",c3__2_3__notes__item:2,3,2.3,전공교육과정,notes,items,"부·복수·다전공·기타 전공(융합, 연계, 자율전공 등) 제도의 이수 현황은 대학의 특성을 반영하여 평가함",0.339,0.275,0.058,0.122,true,true,true,difflib=0.275;ngram=0.058;token=0.122;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000895,chg_00536,5,c4_to_c3,c4__2_3__notes__item:3,4,2.3,전공교육과정,notes,items,"전공필수와 전공선택의 비율은 학부·학과(전공)의 특성을 반영하여 학생의 전공 교과목 선택권을 보장하고 있는지 여부를 평가함(단, 공학교육인증 등의 각종 프로그램 인증, 사범계열, 보건계열 등의 자격증 취득 등 특수 상황 감안)",c3__2_3__checkpoints__item:1,3,2.3,전공교육과정,checkpoints,items,학부·학과(전공)의 교육목표와 인재상에 기초하여 전공 교육과정(교과과정 및 비교과과정)을 구성하고 있는가,0.282,0.281,0.066,0.100,false,true,true,difflib=0.281;ngram=0.066;token=0.100;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000896,chg_00537,1,c4_to_c3,c4__2_3__notes__item:4,4,2.3,전공교육과정,notes,items,"전공 교과목 이수 체계도는 전공능력이나 전공 과목 유형별로 체계를 구성해서 학생들이 수강신청이나 교과 이수에 반영하도록 하며, 전공교육과정의 비교과과정(예: 답사, 현장 견학, 공인영어성적, 봉사활동, 졸업논문, 졸업과제 등)은 학점을 부여하지는 않지만 전공교육과정에서 전공능력 실현을 위해 대학 차원에서 제공하는 교육적 경험 등이 있는 경우에는 기술함",c3__2_3__notes__item:4,3,2.3,전공교육과정,notes,items,"전공 교육과정의 비교과과정(예: 답사, 현장 견학, 공인영어성적, 봉사활동, 졸업논문, 졸업과제 등)은 대학의 각 학과별로 해당사항이 있는 경우에만 기술하고, 없을 경우에는 기술하지 않아도 됨(전공교육은 교과과정만으로도 이루어질 수 있도록 하고, 비교과과정은 특별히 필요한 경우에만 규정 또는 제공하는 것을 권장함). 단, 학점을 부여하지 않고 학습, 심리상담, 진로, 취·창업 등을 지원하는 프로그램은 비교과교육이지만, 교육과정에는 포함되지 않으므로 이후의 해당 준거에서 기술하도록 함. 참고로 학습지원프로그램은 2.6(교수-학습 지원), 심리상담 및 진로 지원 프로그램은 4.2(학생 심리 및 진로 상담), 취·창업 지원 프로그램은 5.4(취·창업지원 성과)에서 가각 기술함",0.368,0.246,0.177,0.165,true,true,true,difflib=0.246;ngram=0.177;token=0.165;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000897,chg_00537,2,c4_to_c3,c4__2_3__notes__item:4,4,2.3,전공교육과정,notes,items,"전공 교과목 이수 체계도는 전공능력이나 전공 과목 유형별로 체계를 구성해서 학생들이 수강신청이나 교과 이수에 반영하도록 하며, 전공교육과정의 비교과과정(예: 답사, 현장 견학, 공인영어성적, 봉사활동, 졸업논문, 졸업과제 등)은 학점을 부여하지는 않지만 전공교육과정에서 전공능력 실현을 위해 대학 차원에서 제공하는 교육적 경험 등이 있는 경우에는 기술함",c3__2_1__notes__item:2,3,2.1,교육과정 체계,notes,items,"교양교육과정의 비교과과정(예: 공인영어성적, 한자인증, 봉사활동 등)과 전공교육과정의 비교과과정(예: 답사, 현장 견학, 공인영어성적, 봉사활동, 졸업논문, 졸업과제 등)은 각 대학별로 해당사항이 있는 경우에만 기술하고, 없을 경우에는 기술하지 않아도 됨(교양교육과 전공교육은 교과과정만으로도 이루어질 수 있도록 하고, 비교과과정은 특별히 필요한 경우에만 규정 또는 제공하는 것을 권장함)",0.359,0.359,0.216,0.217,true,true,false,difflib=0.359;ngram=0.216;token=0.217;same_section;same_field,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000898,chg_00537,3,c4_to_c3,c4__2_3__notes__item:4,4,2.3,전공교육과정,notes,items,"전공 교과목 이수 체계도는 전공능력이나 전공 과목 유형별로 체계를 구성해서 학생들이 수강신청이나 교과 이수에 반영하도록 하며, 전공교육과정의 비교과과정(예: 답사, 현장 견학, 공인영어성적, 봉사활동, 졸업논문, 졸업과제 등)은 학점을 부여하지는 않지만 전공교육과정에서 전공능력 실현을 위해 대학 차원에서 제공하는 교육적 경험 등이 있는 경우에는 기술함",c3__2_1__notes__item:1,3,2.1,교육과정 체계,notes,items,"교육과정은 교과과정과 비교과과정으로 구분하며, 이 중 교과과정은 학점을 부여하는 교과목을 의미하고, 비교과과정은 학점을 부여하지는 않지만 교양 또는 전공 교육과정에서 교육목표와 인재상 실현을 위해 대학의 교육과정 관련 규정 및 지침 등에 근거하여 대학 차원에서 제공하는 교육적 경험을 의미함",0.353,0.384,0.195,0.145,true,true,false,difflib=0.384;ngram=0.195;token=0.145;same_section;same_field,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000899,chg_00537,4,c4_to_c3,c4__2_3__notes__item:4,4,2.3,전공교육과정,notes,items,"전공 교과목 이수 체계도는 전공능력이나 전공 과목 유형별로 체계를 구성해서 학생들이 수강신청이나 교과 이수에 반영하도록 하며, 전공교육과정의 비교과과정(예: 답사, 현장 견학, 공인영어성적, 봉사활동, 졸업논문, 졸업과제 등)은 학점을 부여하지는 않지만 전공교육과정에서 전공능력 실현을 위해 대학 차원에서 제공하는 교육적 경험 등이 있는 경우에는 기술함",c3__2_3__notes__item:3,3,2.3,전공교육과정,notes,items,"전공 교과과정 과목유형별 운영 현황에서 실험·실습·실기 과목을 확인함에 있어 공학계열의 설계과목, 캡스톤디자인 등은 별도 확인함. 분류가 어려운 경우에는 대학이 임의로 계열을 분류하여 작성함",0.273,0.167,0.044,0.030,true,true,true,difflib=0.167;ngram=0.044;token=0.030;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000900,chg_00537,5,c4_to_c3,c4__2_3__notes__item:4,4,2.3,전공교육과정,notes,items,"전공 교과목 이수 체계도는 전공능력이나 전공 과목 유형별로 체계를 구성해서 학생들이 수강신청이나 교과 이수에 반영하도록 하며, 전공교육과정의 비교과과정(예: 답사, 현장 견학, 공인영어성적, 봉사활동, 졸업논문, 졸업과제 등)은 학점을 부여하지는 않지만 전공교육과정에서 전공능력 실현을 위해 대학 차원에서 제공하는 교육적 경험 등이 있는 경우에는 기술함",c3__2_3__notes__item:1,3,2.3,전공교육과정,notes,items,전공필수와 전공선택의 비율은 학부·학과(전공)의 특성을 반영하여 평가함,0.251,0.147,0.006,0.019,true,true,true,difflib=0.147;ngram=0.006;token=0.019;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000901,chg_00538,1,c4_to_c3,c4__2_3__notes__item:5,4,2.3,전공교육과정,notes,items,"부·복수·다전공·기타 전공(융합, 연계, 자율전공 등)의 이수 권장 비율은 확인하지만 대학의 특성을 반영하며, 전공 등 교육 내용을 소단위로 세분화하여 운영하는 마이크로디그리·나노디그리 등의 실적을 정성적으로 감안하여 평가함",c3__2_3__notes__item:2,3,2.3,전공교육과정,notes,items,"부·복수·다전공·기타 전공(융합, 연계, 자율전공 등) 제도의 이수 현황은 대학의 특성을 반영하여 평가함",0.572,0.545,0.286,0.406,true,true,true,difflib=0.545;ngram=0.286;token=0.406;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000902,chg_00538,2,c4_to_c3,c4__2_3__notes__item:5,4,2.3,전공교육과정,notes,items,"부·복수·다전공·기타 전공(융합, 연계, 자율전공 등)의 이수 권장 비율은 확인하지만 대학의 특성을 반영하며, 전공 등 교육 내용을 소단위로 세분화하여 운영하는 마이크로디그리·나노디그리 등의 실적을 정성적으로 감안하여 평가함",c3__2_3__checkpoints__item:5,3,2.3,전공교육과정,checkpoints,items,"부·복수·다전공·기타 전공(융합, 연계, 자율전공 등) 제도는 적절하게 운영하고 있는가",0.394,0.400,0.178,0.273,false,true,true,difflib=0.400;ngram=0.178;token=0.273;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000903,chg_00538,3,c4_to_c3,c4__2_3__notes__item:5,4,2.3,전공교육과정,notes,items,"부·복수·다전공·기타 전공(융합, 연계, 자율전공 등)의 이수 권장 비율은 확인하지만 대학의 특성을 반영하며, 전공 등 교육 내용을 소단위로 세분화하여 운영하는 마이크로디그리·나노디그리 등의 실적을 정성적으로 감안하여 평가함",c3__2_3__notes__item:1,3,2.3,전공교육과정,notes,items,전공필수와 전공선택의 비율은 학부·학과(전공)의 특성을 반영하여 평가함,0.375,0.328,0.084,0.147,true,true,true,difflib=0.328;ngram=0.084;token=0.147;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000904,chg_00538,4,c4_to_c3,c4__2_3__notes__item:5,4,2.3,전공교육과정,notes,items,"부·복수·다전공·기타 전공(융합, 연계, 자율전공 등)의 이수 권장 비율은 확인하지만 대학의 특성을 반영하며, 전공 등 교육 내용을 소단위로 세분화하여 운영하는 마이크로디그리·나노디그리 등의 실적을 정성적으로 감안하여 평가함",c3__2_3__report__item:5,3,2.3,전공교육과정,report,items,"부·복수·다전공·기타 전공(융합, 연계, 자율전공 등) 제도 운영 현황 및 이수 실적: 최근 3년 자료",0.371,0.359,0.162,0.270,false,true,true,difflib=0.359;ngram=0.162;token=0.270;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000905,chg_00538,5,c4_to_c3,c4__2_3__notes__item:5,4,2.3,전공교육과정,notes,items,"부·복수·다전공·기타 전공(융합, 연계, 자율전공 등)의 이수 권장 비율은 확인하지만 대학의 특성을 반영하며, 전공 등 교육 내용을 소단위로 세분화하여 운영하는 마이크로디그리·나노디그리 등의 실적을 정성적으로 감안하여 평가함",c3__2_3__checkpoints__item:5.sub:001,3,2.3,전공교육과정,checkpoints,sub_items,"부·복수·다전공·기타 전공(융합, 연계, 자율전공 등) 이수 관련 규정",0.352,0.376,0.181,0.323,false,false,true,difflib=0.376;ngram=0.181;token=0.323;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000906,chg_00539,1,c4_to_c3,c4__2_3__notes__item:6,4,2.3,전공교육과정,notes,items,"전공 교과과정 과목 유형별 운영 현황에서 실험·실습·실기·설계 과목 운영의 적절성은 학점당 수업시수 현황, 조교 혹은 튜터 등의 교육지원인력, 실험·실습·실기·설계 과목 수업 운영비 사용 여부 등을 확인하며, 공학계열 등의 설계과목, 캡스톤디자인 등도 포함함. 분류가 어려운 경우에는 대학이 임의로 계열을 분류하여 작성함",c3__2_3__notes__item:3,3,2.3,전공교육과정,notes,items,"전공 교과과정 과목유형별 운영 현황에서 실험·실습·실기 과목을 확인함에 있어 공학계열의 설계과목, 캡스톤디자인 등은 별도 확인함. 분류가 어려운 경우에는 대학이 임의로 계열을 분류하여 작성함",0.675,0.689,0.437,0.362,true,true,true,difflib=0.689;ngram=0.437;token=0.362;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
