review_id,priority,risk_level,review_topic,review_reason,human_review_status,official_confirmation_needed,global_match_status,global_candidate_count,change_id,change_type,section_type,cycle4_criterion,cycle4_title,cycle3_criterion,cycle3_title,evidence_impact,metric_impact,department_candidate,source_id_4,source_id_3,top_candidate_source_id,top_candidate_score,recommended_next_step,candidate_only_warning
review_00581,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;low_similarity_match;needs_review_status;evidence_or_metric_impact,pending,true,weak_candidate,5,chg_00897,신설후보,checkpoints,3.4,교원의 연구활동 및 성과,5.3,연구성과,false,true,"연구처, 교무처",c4__3_4__checkpoints__item:4,c3__5_3__checkpoints__item:1,c3__5_3__checkpoints__item:5,0.582,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00582,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;needs_review_status,pending,true,not_applicable,0,chg_00898,변경,checkpoints,3.4,교원의 연구활동 및 성과,5.3,연구성과,false,false,"연구처, 교무처",c4__3_4__checkpoints__item:5,c3__5_3__checkpoints__item:6,,,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00583,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;target_only_new_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,weak_candidate,2,chg_00899,신설후보,checkpoints,3.4,교원의 연구활동 및 성과,,,true,false,"연구처, 교무처",c4__3_4__checkpoints__item:5.sub:001,,c3__5_3__evidence__현지확인자료:001,0.529,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00584,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;target_only_new_or_move_review;needs_review_status,pending,true,no_candidate,0,chg_00900,신설후보,checkpoints,3.4,교원의 연구활동 및 성과,,,false,false,"연구처, 교무처",c4__3_4__checkpoints__item:5.sub:002,,c3__5_3__checkpoints__item:6,0.345,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00585,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;source_only_delete_or_move_review;needs_review_status,pending,true,weak_candidate,5,chg_00901,삭제후보,checkpoints,3.4,교원의 연구활동 및 성과,3.4,교원의 교육 및 연구 활동 지원,false,false,"연구처, 교무처",,c3__3_4__checkpoints__item:3,c4__3_4__checkpoints__item:3,0.606,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00586,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;source_only_delete_or_move_review;needs_review_status,pending,true,strong_candidate,4,chg_00902,삭제후보,checkpoints,3.4,교원의 연구활동 및 성과,3.4,교원의 교육 및 연구 활동 지원,false,false,"연구처, 교무처",,c3__3_4__checkpoints__item:4,c4__3_6__checkpoints__item:5,0.845,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00587,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;source_only_delete_or_move_review;needs_review_status,pending,true,weak_candidate,5,chg_00903,삭제후보,checkpoints,3.4,교원의 연구활동 및 성과,3.4,교원의 교육 및 연구 활동 지원,false,false,"연구처, 교무처",,c3__3_4__checkpoints__item:6,c4__3_4__checkpoints__item:2,0.425,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00588,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;source_only_delete_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,possible_candidate,5,chg_00904,삭제/이동후보,checkpoints,3.4,교원의 연구활동 및 성과,5.3,연구성과,false,true,"연구처, 교무처",,c3__5_3__checkpoints__item:2,c4__3_4__checkpoints__item:1,0.731,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00589,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;source_only_delete_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,possible_candidate,5,chg_00905,삭제/이동후보,checkpoints,3.4,교원의 연구활동 및 성과,5.3,연구성과,false,true,"연구처, 교무처",,c3__5_3__checkpoints__item:3,c4__3_4__checkpoints__item:1,0.764,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00590,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;source_only_delete_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,strong_candidate,5,chg_00906,삭제/이동후보,checkpoints,3.4,교원의 연구활동 및 성과,5.3,연구성과,false,true,"연구처, 교무처",,c3__5_3__checkpoints__item:4,c4__3_4__checkpoints__item:1,0.880,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00591,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;source_only_delete_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,weak_candidate,5,chg_00907,삭제/이동후보,checkpoints,3.4,교원의 연구활동 및 성과,5.3,연구성과,false,true,"연구처, 교무처",,c3__5_3__checkpoints__item:5,c4__3_4__checkpoints__item:4,0.582,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00098,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;needs_review_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00200,유지,evidence,3.4,교원의 연구활동 및 성과,5.3,연구성과,true,false,"연구처, 교무처",c4__3_4__evidence__정보공시:001,c3__5_3__evidence__정보공시:001,,,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00099,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;needs_review_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00201,유지,evidence,3.4,교원의 연구활동 및 성과,3.4,교원의 교육 및 연구 활동 지원,true,false,"연구처, 교무처",c4__3_4__evidence__정보공시:002,c3__3_4__evidence__정보공시:001,,,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00100,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;needs_review_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00202,유지,evidence,3.4,교원의 연구활동 및 성과,3.4,교원의 교육 및 연구 활동 지원,true,false,"연구처, 교무처",c4__3_4__evidence__제출자료_관련규정:001,c3__3_4__evidence__제출자료_관련규정:001,,,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00101,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;needs_review_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00203,유지,evidence,3.4,교원의 연구활동 및 성과,3.4,교원의 교육 및 연구 활동 지원,true,false,"연구처, 교무처",c4__3_4__evidence__제출자료_관련규정:002,c3__3_4__evidence__제출자료_관련규정:002,,,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00102,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;target_only_new_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,weak_candidate,5,chg_00204,신설후보,evidence,3.4,교원의 연구활동 및 성과,,,true,false,"연구처, 교무처",c4__3_4__evidence__제출자료_관련규정:003,,c3__5_3__evidence__현지면담:001,0.484,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00103,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;needs_review_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00205,유지,evidence,3.4,교원의 연구활동 및 성과,3.4,교원의 교육 및 연구 활동 지원,true,true,"연구처, 교무처",c4__3_4__evidence__현지확인자료:001,c3__3_4__evidence__현지확인자료:002,,,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00104,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;needs_review_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00206,변경,evidence,3.4,교원의 연구활동 및 성과,5.3,연구성과,true,true,"연구처, 교무처",c4__3_4__evidence__현지확인자료:002,c3__5_3__evidence__현지확인자료:001,,,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00105,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;needs_review_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00207,변경,evidence,3.4,교원의 연구활동 및 성과,5.3,연구성과,true,false,"연구처, 교무처",c4__3_4__evidence__현지면담:001,c3__5_3__evidence__현지면담:001,,,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00106,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;source_only_delete_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,weak_candidate,5,chg_00208,삭제후보,evidence,3.4,교원의 연구활동 및 성과,3.4,교원의 교육 및 연구 활동 지원,true,false,"연구처, 교무처",,c3__3_4__evidence__제출자료_관련규정:003,c4__2_2__checkpoints__item:4.sub:001,0.520,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00107,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;source_only_delete_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,weak_candidate,5,chg_00209,삭제후보,evidence,3.4,교원의 연구활동 및 성과,3.4,교원의 교육 및 연구 활동 지원,true,true,"연구처, 교무처",,c3__3_4__evidence__현지확인자료:001,c4__3_4__evidence__현지확인자료:001,0.594,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00108,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;source_only_delete_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,weak_candidate,1,chg_00210,삭제후보,evidence,3.4,교원의 연구활동 및 성과,3.4,교원의 교육 및 연구 활동 지원,true,false,"연구처, 교무처",,c3__3_4__evidence__현지확인자료:003,c4__2_3__evidence__제출자료_첨부:001,0.355,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00109,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;source_only_delete_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,strong_candidate,2,chg_00211,삭제/이동후보,evidence,3.4,교원의 연구활동 및 성과,5.3,연구성과,true,false,"연구처, 교무처",,c3__5_3__evidence__정보공시:002,c4__3_4__evidence__정보공시:002,1.000,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00358,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;needs_review_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00581,유지,notes,3.4,교원의 연구활동 및 성과,3.4,교원의 교육 및 연구 활동 지원,false,true,"연구처, 교무처",c4__3_4__notes__item:1,c3__3_4__notes__item:1,,,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00359,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;needs_review_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00582,유지,notes,3.4,교원의 연구활동 및 성과,3.4,교원의 교육 및 연구 활동 지원,false,true,"연구처, 교무처",c4__3_4__notes__item:2,c3__3_4__notes__item:2,,,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00360,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;target_only_new_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,no_candidate,0,chg_00583,신설후보,notes,3.4,교원의 연구활동 및 성과,,,false,true,"연구처, 교무처",c4__3_4__notes__item:3,,c3__3_4__notes__item:2,0.245,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00361,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;target_only_new_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,no_candidate,0,chg_00584,신설후보,notes,3.4,교원의 연구활동 및 성과,,,false,true,"연구처, 교무처",c4__3_4__notes__item:4,,c3__3_4__report__item:4,0.264,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00362,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;needs_review_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00585,유지,notes,3.4,교원의 연구활동 및 성과,5.3,연구성과,false,true,"연구처, 교무처",c4__3_4__notes__item:5,c3__5_3__notes__item:1,,,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00363,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;target_only_new_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,weak_candidate,3,chg_00586,신설후보,notes,3.4,교원의 연구활동 및 성과,,,false,true,"연구처, 교무처",c4__3_4__notes__item:6,,c3__5_3__notes__item:2,0.525,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00364,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;needs_review_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00587,유지,notes,3.4,교원의 연구활동 및 성과,5.3,연구성과,false,true,"연구처, 교무처",c4__3_4__notes__item:6.sub:001,c3__5_3__notes__item:2.sub:001,,,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00365,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;needs_review_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00588,유지,notes,3.4,교원의 연구활동 및 성과,5.3,연구성과,false,true,"연구처, 교무처",c4__3_4__notes__item:6.sub:002,c3__5_3__notes__item:2.sub:002,,,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00366,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;low_similarity_match;needs_review_status;evidence_or_metric_impact,pending,true,weak_candidate,1,chg_00589,신설후보,notes,3.4,교원의 연구활동 및 성과,5.3,연구성과,true,true,"연구처, 교무처",c4__3_4__notes__item:7,c3__5_3__notes__item:3,c3__5_3__notes__item:3,0.595,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00367,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;target_only_new_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,weak_candidate,4,chg_00590,신설후보,notes,3.4,교원의 연구활동 및 성과,,,false,true,"연구처, 교무처",c4__3_4__notes__item:7.sub:001,,c3__5_3__notes__item:2.sub:002,0.649,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00368,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;target_only_new_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,no_candidate,0,chg_00591,신설후보,notes,3.4,교원의 연구활동 및 성과,,,true,true,"연구처, 교무처",c4__3_4__notes__item:7.sub:002,,c3__5_3__notes__item:2.sub:002,0.244,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00369,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;target_only_new_or_move_review;needs_review_status,pending,true,no_candidate,0,chg_00592,신설후보,notes,3.4,교원의 연구활동 및 성과,,,false,false,"연구처, 교무처",c4__3_4__notes__item:7.sub:003,,c3__5_3__notes__item:2.sub:002,0.340,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00370,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;needs_review_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00593,유지,notes,3.4,교원의 연구활동 및 성과,5.3,연구성과,false,true,"연구처, 교무처",c4__3_4__notes__item:8,c3__5_3__notes__item:4,,,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00371,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;needs_review_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00594,변경,notes,3.4,교원의 연구활동 및 성과,5.3,연구성과,true,false,"연구처, 교무처",c4__3_4__notes__item:9,c3__5_3__notes__item:5,,,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00372,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;source_only_delete_or_move_review;needs_review_status,pending,true,no_candidate,0,chg_00595,이동후보,notes,3.4,교원의 연구활동 및 성과,3.4,교원의 교육 및 연구 활동 지원,false,false,"연구처, 교무처",,c3__3_4__notes__item:3,c4__2_3__notes__item:7,0.347,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00373,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;source_only_delete_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,weak_candidate,3,chg_00596,삭제/이동후보,notes,3.4,교원의 연구활동 및 성과,5.3,연구성과,false,true,"연구처, 교무처",,c3__5_3__notes__item:2,c4__3_4__notes__item:6,0.525,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00017,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;needs_review_status,pending,true,not_applicable,0,chg_00021,변경,overview,3.4,교원의 연구활동 및 성과,5.3,연구성과,false,false,"연구처, 교무처",c4__3_4__overview__content,c3__5_3__overview__content,,,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00018,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;source_only_delete_or_move_review;needs_review_status,pending,true,weak_candidate,3,chg_00022,삭제/이동후보,overview,3.4,교원의 연구활동 및 성과,3.4,교원의 교육 및 연구 활동 지원,false,false,"연구처, 교무처",,c3__3_4__overview__content,c4__3_4__overview__content,0.583,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00206,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;needs_review_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00391,유지,report,3.4,교원의 연구활동 및 성과,3.4,교원의 교육 및 연구 활동 지원,true,true,"연구처, 교무처",c4__3_4__report__item:1,c3__3_4__report__item:1,,,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00207,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;needs_review_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00392,변경,report,3.4,교원의 연구활동 및 성과,3.4,교원의 교육 및 연구 활동 지원,true,true,"연구처, 교무처",c4__3_4__report__item:2,c3__3_4__report__item:2,,,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00208,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;needs_review_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00393,유지,report,3.4,교원의 연구활동 및 성과,3.4,교원의 교육 및 연구 활동 지원,true,true,"연구처, 교무처",c4__3_4__report__item:3,c3__3_4__report__item:4,,,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00209,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;needs_review_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00394,유지,report,3.4,교원의 연구활동 및 성과,5.3,연구성과,true,true,"연구처, 교무처",c4__3_4__report__item:4,c3__5_3__report__item:1,,,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00210,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;needs_review_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00395,유지,report,3.4,교원의 연구활동 및 성과,5.3,연구성과,true,true,"연구처, 교무처",c4__3_4__report__item:5,c3__5_3__report__item:2,,,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00211,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;needs_review_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00396,유지,report,3.4,교원의 연구활동 및 성과,5.3,연구성과,true,true,"연구처, 교무처",c4__3_4__report__item:6,c3__5_3__report__item:3,,,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00212,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;needs_review_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00397,유지,report,3.4,교원의 연구활동 및 성과,5.3,연구성과,true,true,"연구처, 교무처",c4__3_4__report__item:7,c3__5_3__report__item:4,,,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00213,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;needs_review_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00398,유지,report,3.4,교원의 연구활동 및 성과,5.3,연구성과,false,true,"연구처, 교무처",c4__3_4__report__item:8,c3__5_3__report__item:5,,,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00214,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;needs_review_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00399,변경,report,3.4,교원의 연구활동 및 성과,5.3,연구성과,true,true,"연구처, 교무처",c4__3_4__report__item:9,c3__5_3__report__item:6,,,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00215,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;source_only_delete_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,weak_candidate,5,chg_00400,삭제후보,report,3.4,교원의 연구활동 및 성과,3.4,교원의 교육 및 연구 활동 지원,true,true,"연구처, 교무처",,c3__3_4__report__item:3,c4__3_6__evidence__현지확인자료:003,0.458,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00216,1,high,3.4 교원의 연구활동 및 성과,manual_complex_nm_criterion;source_only_delete_or_move_review;needs_review_status,pending,true,no_candidate,0,chg_00401,삭제후보,report,3.4,교원의 연구활동 및 성과,3.4,교원의 교육 및 연구 활동 지원,false,false,"연구처, 교무처",,c3__3_4__report__item:5,c4__3_4__report__item:1,0.264,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00592,1,high,3.5 직원 확보 및 인사,low_similarity_match;needs_review_status;evidence_or_metric_impact,pending,true,possible_candidate,5,chg_00909,신설후보,checkpoints,3.5,직원 확보 및 인사,3.5,직원 확보 및 인사,true,false,"총무처, 직원인사 담당부서",c4__3_5__checkpoints__item:2,c3__3_5__checkpoints__item:2,c3__3_5__checkpoints__item:2,0.658,부서 공지 전 공식 기준·증빙 범위 확인,"Review queue rows are operational triage candidates, not final judgments."
review_00593,1,high,3.5 직원 확보 및 인사,target_only_new_or_move_review;needs_review_status,pending,true,no_candidate,0,chg_00910,신설후보,checkpoints,3.5,직원 확보 및 인사,,,false,false,"총무처, 직원인사 담당부서",c4__3_5__checkpoints__item:2.sub:001,,c3__5_1__checkpoints__item:2.sub:001,0.220,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00594,1,high,3.5 직원 확보 및 인사,target_only_new_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,no_candidate,0,chg_00912,신설후보,checkpoints,3.5,직원 확보 및 인사,,,false,true,"총무처, 직원인사 담당부서",c4__3_5__checkpoints__item:3.sub:001,,c3__3_5__evidence__현지확인자료:002,0.339,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00595,1,high,3.5 직원 확보 및 인사,target_only_new_or_move_review;needs_review_status,pending,true,no_candidate,0,chg_00913,신설후보,checkpoints,3.5,직원 확보 및 인사,,,false,false,"총무처, 직원인사 담당부서",c4__3_5__checkpoints__item:3.sub:002,,c3__3_5__checkpoints__item:8,0.294,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00596,1,high,3.5 직원 확보 및 인사,low_similarity_match;needs_review_status;evidence_or_metric_impact,pending,true,possible_candidate,5,chg_00914,신설후보,checkpoints,3.5,직원 확보 및 인사,3.5,직원 확보 및 인사,true,false,"총무처, 직원인사 담당부서",c4__3_5__checkpoints__item:4,c3__3_5__checkpoints__item:5,c3__3_5__checkpoints__item:5,0.736,부서 공지 전 공식 기준·증빙 범위 확인,"Review queue rows are operational triage candidates, not final judgments."
review_00597,1,high,3.5 직원 확보 및 인사,target_only_new_or_move_review;needs_review_status,pending,true,no_candidate,0,chg_00915,신설후보,checkpoints,3.5,직원 확보 및 인사,,,false,false,"총무처, 직원인사 담당부서",c4__3_5__checkpoints__item:4.sub:001,,c3__2_1__checkpoints__item:3.sub:001,0.261,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
